,Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from nuclear (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from bioenergy (TWh),Other renewables excluding bioenergy (TWh),Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Annual CO2 emissions,Value
159,Algeria,DZA,2010,0.0,41.81,0.0,0.17,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.02525,0.0,0.4801753,0.0,253.27225,3.6053,181.61192,117813010.0,2.249
160,Algeria,DZA,2011,0.0,46.44,0.0,0.5,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.049983334,0.0,1.0427713,0.0,267.96964,3.19825,192.22765,119807544.0,1.39
161,Algeria,DZA,2012,0.0,52.06,0.0,0.62,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.07327278,0.0,1.0666127,0.0,298.74075,3.39596,204.39526,135674300.0,1.128
162,Algeria,DZA,2013,0.0,54.68,0.0,0.33,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.077946946,0.0,0.2698164,0.0,321.21512,1.83754,213.57639,140786380.0,1.173
163,Algeria,DZA,2014,0.0,58.67,0.0,0.25,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.16254583,0.0027083333,0.5228558,0.0,360.91824,2.08177,221.92516,151282770.0,1.676
164,Algeria,DZA,2015,0.0,62.87,0.0,0.14,0.06,1.59,0.02,0.0,0.0,0.0,0.0,0.1561925,0.05116639,0.3904811,0.0,379.225,1.54679,236.14848,160087460.0,1.101
165,Algeria,DZA,2016,0.0,64.88,0.0,0.22,0.09,1.54,0.03,0.0,0.0,0.0,0.0,0.6558742,0.051003054,0.19274667,0.0,385.9625,0.56987,229.56386,158748370.0,1.736
166,Algeria,DZA,2017,0.0,69.29,0.0,0.06,0.57,1.57,0.01,0.0,0.0,0.0,0.0,1.3412902,0.050564446,0.14903222,0.0,394.625,2.11666,225.51212,166411380.0,1.498
167,Algeria,DZA,2018,0.0,70.02,0.0,0.12,0.65,1.31,0.01,0.0,0.0,0.0,0.0,1.5953736,0.026444444,0.30955,0.0,434.0875,5.815,229.5276,173911580.0,1.211
168,Algeria,DZA,2019,0.0,74.52,0.0,0.15,0.68,1.33,0.01,0.0,0.0,0.0,0.0,1.6211231,0.026361112,0.4006678,0.0,450.54626,4.80319,237.4872,179504830.0,1.094
169,Algeria,DZA,2020,0.0,70.77,0.0,0.05,0.66,1.25,0.01,0.0,0.0,0.0,0.0,1.799008,0.020222222,0.1302639,0.0,436.0125,4.8163495,211.63516,172504460.0,1.913
170,Algeria,DZA,2021,0.0,75.3,0.0,0.09,0.81,1.33,0.01,0.0,0.0,0.0,0.0,1.7374736,0.027472222,0.024333334,0.0,458.15,4.80319,219.8416,176269070.0,
171,Argentina,ARG,1965,,,,,,,,,,0.0,0.0,0.0,0.0,3.6226556,0.0,41.234,8.4550495,275.20718,58804852.0,
172,Argentina,ARG,1966,,,,,,,,,,0.0,0.0,0.0,0.0,3.6694171,0.0,44.6572,6.9718184,283.8665,63072668.0,
173,Argentina,ARG,1967,,,,,,,,,,0.0,0.0,0.0,0.0,3.7574394,0.0,46.69945,7.840397,290.72382,65475984.0,
174,Argentina,ARG,1968,,,,,,,,,,0.0,0.0,0.0,0.0,4.428607,0.0,51.999577,7.6190352,296.78262,69009220.0,
175,Argentina,ARG,1969,,,,,,,,,,0.0,0.0,0.0,0.0,3.971993,0.0,51.805077,9.12217,307.99832,77248870.0,
176,Argentina,ARG,1970,,,,,,,,,,0.05624185,0.0,0.0,0.0,4.6044087,0.0,58.5445,11.722598,278.42194,82648000.0,
177,Argentina,ARG,1971,,,,,,,,,,0.05899074,0.0,0.0,0.0,4.5719438,0.0,63.202774,10.277542,296.48773,88847190.0,
178,Argentina,ARG,1972,,,,,,,,,,0.07602739,0.0,0.0,0.0,4.443309,0.0,70.92442,8.651295,295.17285,90066770.0,
179,Argentina,ARG,1973,,,,,,,,,,0.05997025,0.0,0.0,0.0,8.863367,0.0,80.70777,9.496522,297.2388,93976080.0,
180,Argentina,ARG,1974,,,,,,,,,,0.06100323,0.0,0.0,0.0,14.769165,2.9396656,85.4244,11.825922,297.09723,95480620.0,
181,Argentina,ARG,1975,,,,,,,,,,0.063990325,0.0,0.0,0.0,15.360893,7.142025,87.525,11.510941,281.26944,94845784.0,
182,Argentina,ARG,1976,,,,,,,,,,0.060962547,0.0,0.0,0.0,14.829012,7.2980886,98.51425,11.642586,290.19528,99699540.0,
183,Argentina,ARG,1977,,,,,,,,,,0.064003065,0.0,0.0,0.0,17.052309,4.645012,102.8905,11.008503,305.63098,100706340.0,
184,Argentina,ARG,1978,,,,,,,,,,0.06397281,0.0,0.0,0.0,22.906668,8.217443,100.07025,13.419195,297.26913,102556160.0,
185,Argentina,ARG,1979,,,,,,,,,,0.09498376,0.0,0.0,0.0,31.512379,7.6385903,102.8905,12.501674,319.84976,110616820.0,
186,Argentina,ARG,1980,,,,,,,,,,0.09901763,0.0,0.0,0.0,44.771423,6.639785,112.12925,11.144589,296.97797,108656930.0,0.346
187,Argentina,ARG,1981,,,,,,,,,,0.08701801,0.0,0.0,0.0,43.42278,7.990442,117.18625,10.560467,278.56592,101969360.0,0.358
188,Argentina,ARG,1982,,,,,,,,,,0.1149734,0.0,0.0,0.0,52.019936,5.306153,133.13525,10.666076,265.01834,103351890.0,0.341
189,Argentina,ARG,1983,,,,,,,,,,0.15497561,0.0,0.0,0.0,54.46334,9.661738,143.152,9.679963,268.7532,105142856.0,0.029
190,Argentina,ARG,1984,,,,,,,,,,0.11498845,0.0,0.0,0.0,58.778637,13.168907,152.39075,7.1852236,255.60059,106452510.0,-0.109
191,Argentina,ARG,1985,0.607,12.45028,5.766,20.653124,0.0,5.706,0.0,,,0.12000641,0.0,0.0,0.0,61.071068,16.36111,155.69725,10.599606,237.52023,100531990.0,0.292
192,Argentina,ARG,1986,1.013,13.251092,5.711,21.030247,0.0,7.894,0.0,,,0.123990245,0.0,0.0,0.0,62.18621,16.205048,168.2425,12.109349,249.71896,104151060.0,0.456
193,Argentina,ARG,1987,1.016,12.537193,6.465,21.912518,0.0,10.078,0.0,,,0.10598629,0.0,0.0,0.0,64.795074,18.344534,168.33975,13.439672,266.55307,114878424.0,
194,Argentina,ARG,1988,1.586,21.067162,5.798,15.259144,0.0,8.635,0.0,,,0.12296129,0.0,0.0,0.0,45.121124,16.451912,196.6395,13.772349,268.33374,121405960.0,-0.206
195,Argentina,ARG,1989,0.865,24.336302,5.039,13.187393,0.0,7.204,0.0,,,0.10600155,0.0,0.0,0.0,38.99498,14.298238,206.559,14.902768,246.32074,117021370.0,0.591
196,Argentina,ARG,1990,0.66,19.851946,7.281,17.713175,0.0,4.944,0.0,,,0.13302182,0.0,0.0,0.0,52.37767,20.659946,197.32025,12.266132,229.9597,112079090.0,0.422
197,Argentina,ARG,1991,0.926,20.96696,7.756,15.869253,0.0,7.619,0.0,,,0.1310081,0.0,0.0,0.0,46.925213,22.007767,200.9185,10.794012,240.25671,117505740.0,0.256
198,Argentina,ARG,1992,0.834,20.791721,7.081,19.16509,0.0,7.661,0.0,,,0.12998593,0.0,0.0,0.0,56.670967,20.092443,217.2565,12.168163,252.69298,121230584.0,-0.253
199,Argentina,ARG,1993,1.18,21.99285,7.75,23.768307,0.0,6.693,0.0,,,0.09599508,0.0,0.0,0.0,70.28263,21.990742,229.41275,8.069987,247.75331,117777490.0,0.084
200,Argentina,ARG,1994,2.348,22.716593,8.235,27.286676,0.0,4.557,0.0,,,0.099004395,0.0,0.0,0.0,80.68641,23.366936,235.83125,7.065107,261.48206,122229000.0,0.486
201,Argentina,ARG,1995,1.908,26.499935,7.066,26.503681,0.0,4.585,0.0,,,0.119016126,0.0,0.0,0.0,78.3711,20.049881,262.47775,7.4141526,259.53027,127764860.0,0.254
202,Argentina,ARG,1996,1.917,32.544548,7.459,22.471685,0.0,4.624,0.009618,,,0.22302064,0.0,0.0,0.028440278,66.44853,21.165024,301.18326,7.766816,259.79773,134762060.0,0.515
203,Argentina,ARG,1997,1.896,32.185696,7.961,27.924665,0.0,2.042,0.014592,,,0.17875852,0.0,0.0,0.043148335,82.57294,22.589457,277.5515,6.1277137,275.28638,137641470.0,0.762
204,Argentina,ARG,1998,1.808,34.26007,7.453,26.475504,1.7e-05,3.81,0.032541,,,0.20689325,0.0,5.0277777e-05,0.09622333,78.28778,21.147999,296.70975,8.23741,283.2721,139451890.0,0.35
205,Argentina,ARG,1999,2.106,45.731743,7.106,21.396791,2.6e-05,3.831,0.034781,,,0.26199996,0.0,7.6944445e-05,0.10284694,63.27008,20.163382,314.701,9.885469,286.95975,147285120.0,0.158
206,Argentina,ARG,2000,1.68,45.98,5.99,28.49,0.0,2.71,0.04,0.36,0.0,0.3860283,0.0,0.00010638889,0.102779165,84.49668,17.52733,322.96725,7.512647,264.89783,142358350.0,-0.187
207,Argentina,ARG,2001,1.28,40.69,6.54,36.65,0.0,0.94,0.05,0.34,0.0,0.36299825,0.0,0.00012638888,0.14501221,107.4648,19.899952,302.35025,6.1568522,245.29501,134003940.0,0.415
208,Argentina,ARG,2002,0.76,38.23,5.39,35.49,0.0,0.71,0.07,0.5,0.0,0.5299802,0.0,0.00013722222,0.21425694,104.4325,16.30405,294.37576,4.5862966,232.81517,124392350.0,0.28
209,Argentina,ARG,2003,0.88,44.9,7.03,33.47,0.0,0.95,0.08,0.83,0.0,0.88059855,0.0,0.00018861111,0.2260764,98.02586,21.055779,336.2905,5.593865,237.42206,134631000.0,0.615
210,Argentina,ARG,2004,1.58,51.97,7.31,30.14,0.0,3.8,0.07,0.82,0.0,0.86751235,0.0,0.00020166667,0.20876417,87.78204,21.75953,368.09125,9.519819,254.68645,157043400.0,0.421
211,Argentina,ARG,2005,2.05,52.43,6.37,33.66,0.0,5.41,0.08,0.86,0.0,0.9164998,0.0,0.00023194445,0.20536305,97.97495,18.88508,392.89,10.961645,266.75812,161434200.0,0.228
212,Argentina,ARG,2006,1.97,55.68,7.15,37.57,0.0,7.93,0.07,1.03,0.0,1.046309,0.0,0.00025611112,0.19815388,108.16867,21.081718,406.505,9.9238205,281.35175,174609000.0,0.547
213,Argentina,ARG,2007,2.32,59.74,6.72,30.06,0.0,10.89,0.06,1.06,0.0,1.0708514,0.0,0.00030833334,0.17416167,88.27875,19.682812,427.122,14.360361,313.74554,174245760.0,-0.219
214,Argentina,ARG,2008,1.82,61.33,6.85,30.11,0.0,13.47,0.04,1.13,0.0,1.2059801,0.0,0.00040277778,0.117885,87.67296,19.938072,431.88724,17.51607,317.05167,188106000.0,0.55
215,Argentina,ARG,2009,1.67,58.75,7.59,33.53,0.0,13.59,0.04,1.13,0.0,1.1889358,0.0,0.0002125,0.10285972,96.67863,21.929419,418.3556,9.620938,303.0577,178949200.0,0.793
216,Argentina,ARG,2010,2.84,60.01,6.69,33.02,0.0,15.69,0.03,1.36,0.0,1.4423598,5.9234138,0.00023833333,0.07036528,92.593056,19.203362,420.87418,13.47208,328.158,186733140.0,0.102
217,Argentina,ARG,2011,2.74,63.82,5.89,31.03,0.0,17.87,0.06,1.34,0.0,1.4191314,8.745169,0.0044444446,0.07335417,86.033966,16.94204,438.3979,14.618646,340.00577,190273780.0,0.36
218,Argentina,ARG,2012,2.48,71.38,5.9,28.71,0.01,18.0,0.82,1.39,0.0,1.484553,10.797933,0.022416666,1.0141377,79.9669,16.844624,456.6421,13.669181,361.2564,191292110.0,0.787
219,Argentina,ARG,2013,2.23,69.83,5.73,32.51,0.01,19.49,1.01,1.5,0.0,1.6066635,11.902397,0.041083056,1.2355814,89.3157,16.233166,460.2769,14.939302,383.7835,189537740.0,0.437
220,Argentina,ARG,2014,2.4,71.8,5.26,32.33,0.02,17.98,0.62,1.4,0.0,1.482859,13.891245,0.043193888,1.6782616,87.82001,14.334412,461.5498,15.891717,379.91562,188396530.0,0.951
221,Argentina,ARG,2015,2.24,74.31,6.64,31.94,0.01,20.63,0.59,1.43,0.0,1.517351,15.130985,0.039540835,1.5978347,87.08391,18.18994,466.5257,15.814129,387.30865,191743840.0,0.953
222,Argentina,ARG,2016,1.82,79.45,7.82,29.4,0.01,19.53,0.54,1.07,0.0,1.1388094,16.037182,0.038209446,1.4653006,79.64934,21.283125,482.1001,12.188642,375.29422,189920430.0,0.492
223,Argentina,ARG,2017,1.9,86.13,5.77,31.46,0.02,11.37,0.61,1.31,0.0,1.3890371,18.427946,0.04369028,1.6275573,84.08156,15.547312,483.00027,12.525288,370.8972,186898880.0,1.1
224,Argentina,ARG,2018,1.92,89.76,6.51,31.96,0.11,6.63,1.4,1.5,0.0,1.5898329,17.594175,0.2860825,3.7377324,85.40055,17.446835,487.02142,13.709147,353.2107,180599330.0,0.876
225,Argentina,ARG,2019,1.1,86.22,7.97,27.33,0.79,3.24,4.95,1.56,0.0,1.6499021,17.97012,2.1079817,13.1692295,72.501114,21.356302,465.58917,8.123962,324.7226,178511620.0,0.756
226,Argentina,ARG,2020,1.55,83.34,10.06,24.26,1.33,6.69,9.32,2.14,0.0,2.264699,9.645983,3.530673,24.71506,62.16246,26.871191,439.31244,10.015326,297.37708,169262690.0,1.109
227,Argentina,ARG,2021,2.78,88.99,10.17,20.19,2.17,7.56,12.81,2.01,0.0,2.1038966,10.419529,5.7450805,33.85339,51.280422,27.197569,459.35156,18.253904,340.59506,186448290.0,
228,Asia,,1965,,,,,,,,,,0.1,0.0,0.0,0.0,422.57114,0.070937775,94.07477,2604.7842,2232.485,1649483500.0,
229,Asia,,1966,,,,,,,,,,0.122,0.0,0.0,0.0,440.72614,1.6571087,108.526505,2753.783,2505.829,1796642400.0,
230,Asia,,1967,,,,,,,,,,0.173,0.0,0.0,0.0,411.76282,1.784797,126.21153,2667.211,2878.505,1824612400.0,
231,Asia,,1968,,,,,,,,,,0.179,0.0,0.0,0.0,457.6866,2.9623656,148.64937,2708.1685,3250.3425,2015468700.0,
232,Asia,,1969,,,,,,,,,,0.178,0.0,0.0,0.0,475.14154,5.12677,183.48022,3056.8274,3744.9028,2288907300.0,
233,Asia,,1970,,,,,,,,,,0.40870398,0.0,0.0,0.0,486.36957,16.71053,218.33952,3440.9536,4295.1167,2696106000.0,
234,Asia,,1971,,,,,,,,,,0.39761102,0.0,0.0,0.0,532.02374,25.625261,249.01793,3697.763,4780.219,2950439400.0,
235,Asia,,1972,,,,,,,,,,0.42359102,0.0,0.0,0.0,550.2113,30.09737,276.8143,3842.5747,5166.9043,3120407800.0,
236,Asia,,1973,,,,,,,,,,0.450998,0.0,0.0,0.0,511.50867,34.16494,338.35718,3932.5076,5872.899,3351738400.0,
237,Asia,,1974,,,,,,,,,,0.514547,0.0,0.0,0.0,582.5669,62.504845,400.5083,4027.638,5863.514,3411387600.0,
238,Asia,,1975,,,,,,,,,,0.598507,0.0,0.0,0.0,627.58215,79.10506,459.15836,4352.3564,5818.0684,3576808000.0,
239,Asia,,1976,,,,,,,,,,0.528553,0.0,0.0,0.0,645.51184,105.70347,511.23123,4453.9956,6275.469,3801748700.0,
240,Asia,,1977,,,,,,,,,,0.752774,0.0,0.0,0.0,634.1106,96.49886,619.9296,4754.6685,6687.2686,4046413800.0,
241,Asia,,1978,,,,,,,,,,0.967644,0.0,0.0,0.0,667.8612,189.37021,733.8872,4987.235,7108.4883,4227558100.0,
242,Asia,,1979,,,,,,,,,,1.881672,0.0,0.0,0.0,722.08826,233.45268,894.3802,5233.94,7371.071,4401186300.0,
243,Asia,,1980,,,,,,,,,,3.27229,0.0,0.0,0.0,773.687,274.6574,932.26654,5541.4194,6965.9927,4395949000.0,
244,Asia,,1981,,,,,,,,,,5.158717,0.0,0.0,0.0,825.0414,295.15594,957.2914,5723.5645,6899.1094,4369495600.0,
245,Asia,,1982,,,,,,,,,,13.786909,0.0,0.0,0.0,817.2095,345.18784,1022.4517,5951.4644,6872.519,4519137000.0,
246,Asia,,1983,,,,,,,,,,15.969758,0.0,0.0,0.0,854.6579,412.88583,1100.3403,6326.9673,7120.4736,4701174000.0,
247,Asia,,1984,,,,,,,,,,17.504143,0.0,0.0,0.0,856.6503,496.60992,1353.0009,6892.8066,7476.664,4975358000.0,
248,Asia,,1985,654.8255,345.53317,215.21469,343.2253,0.0,463.63647,0.0,,,18.650616,0.0,0.0,0.0,1014.9135,610.6749,2157.7722,7993.005,8199.693,5266602500.0,
249,Asia,,1986,724.456,369.96634,228.92136,345.83762,0.0,466.58466,0.0,,,19.50979,0.0,0.0,0.0,1022.6381,649.5678,2427.474,8322.275,8385.08,5492772000.0,
250,Asia,,1987,804.32996,397.68027,271.00443,358.31186,0.0,484.0155,0.0,,,19.839085,0.0,0.0,0.0,1059.5243,768.97906,2586.5667,8908.044,8673.916,5732140500.0,
251,Asia,,1988,860.38837,423.47736,255.73271,411.7138,0.0,528.8355,0.0,,,21.396158,0.0,0.0,0.0,1217.4332,725.6454,2777.1804,9504.191,9304.535,6194507300.0,
252,Asia,,1989,936.2798,467.8778,266.97534,421.20538,0.0,561.2202,0.0,,,23.113253,0.0,0.0,0.0,1245.4998,757.5465,3012.6296,9890.94,9747.575,6410467300.0,
253,Asia,,1990,986.04645,507.2951,287.1385,444.1206,0.004,629.20386,0.033323232,,,18.881407,0.0,0.011805556,0.0985225,1313.2599,814.75977,3132.374,10067.662,10316.577,6611224600.0,
254,Asia,,1991,1086.8698,528.44446,306.6671,449.01508,0.004,629.8086,0.12300091,,,19.272646,0.0,0.011805556,0.36370692,1327.7328,870.17255,3316.262,10460.022,10674.097,7414699000.0,
255,Asia,,1992,1193.9159,555.49243,314.83002,452.27505,0.015500001,653.8556,0.22078313,,,19.529099,0.0,0.04582611,0.65284055,1337.3724,893.3349,3529.3804,10791.163,11296.724,7256959500.0,
256,Asia,,1993,1259.3478,576.17413,348.87616,502.67566,0.028500002,633.41736,0.3098508,,,19.343426,0.0,0.08428223,0.9161964,1486.4065,989.94135,3513.7263,11286.324,11734.914,7589249500.0,
257,Asia,,1994,1399.8232,617.6556,372.4386,498.8318,0.036,683.1416,0.578078,,,22.93912,0.0,0.10644723,1.709341,1475.0402,1056.8002,3796.9973,11824.197,12348.588,7920648000.0,
258,Asia,,1995,1504.2283,660.9509,410.58524,538.50226,0.049510103,674.5141,1.1145912,,,27.571014,0.0,0.14641222,3.2958176,1592.3455,1165.0417,4033.9578,12006.163,13025.047,8241792000.0,
259,Asia,,1996,1634.8232,706.8617,433.6919,534.9226,0.0725606,667.38727,0.9768788,,,28.013805,0.0,0.21454471,2.8886104,1581.7603,1230.6073,4316.743,12509.935,13584.345,8573007400.0,
260,Asia,,1997,1720.054,796.998,461.36017,532.8262,0.116365455,650.72766,1.1958565,,,31.614063,0.0,0.34407702,3.536096,1575.5612,1309.1163,4538.378,12527.632,14226.381,8687990000.0,
261,Asia,,1998,1778.0791,836.9244,480.07062,564.8095,0.16731885,626.5839,1.4579804,,,33.696926,0.0,0.4947608,4.3112154,1670.1357,1362.2075,4738.892,12504.702,13953.072,8419528700.0,
262,Asia,,1999,1918.4122,902.9148,488.14017,550.17346,0.24566661,635.0111,2.029756,,,36.97982,0.0,0.72643745,6.0019774,1626.857,1385.105,5115.055,12813.23,14394.848,8880381000.0,
263,Asia,,2000,2060.99,924.0,482.7,567.54,0.39,547.39,2.37,25.81,20.36,40.588943,0.0,1.1287683,7.0454307,1675.6648,1424.5581,5395.233,13317.1045,14903.107,9300388000.0,
264,Asia,,2001,2196.67,983.68,486.21,615.1,0.53,510.61002,3.1799998,26.84,19.92,41.515842,0.0,1.6285747,9.402444,1796.9381,1433.7634,5743.8115,13945.783,15058.351,9465591000.0,
265,Asia,,2002,2404.8499,1061.2,481.41,634.77997,0.75,527.44,3.4599998,28.51,20.08,42.871227,0.0,2.249888,10.129174,1849.2834,1460.8711,6074.999,15021.726,15456.154,10011790000.0,
266,Asia,,2003,2699.85,1132.65,455.2,663.1,0.99999994,540.29,4.58,30.03,19.31,44.736835,0.0,3.0549026,13.32399,1909.299,1291.3639,6503.45,17196.309,16080.264,10993457000.0,
267,Asia,,2004,2959.87,1205.84,507.85,774.77,1.3100001,547.81,8.009999,32.28,20.029999,47.316742,0.0,4.0079026,23.483322,2234.6326,1472.2356,6988.3374,19349.209,17059.164,11682397000.0,
268,Asia,,2005,3273.23,1263.0801,533.79004,813.8,1.61,545.26996,10.07,38.78,19.82,52.971306,0.0,5.063904,29.352169,2300.812,1527.3425,7521.4087,21995.963,17239.047,12525343000.0,
269,Asia,,2006,3642.93,1351.95,550.03,884.5,1.9399999,529.35004,16.06,42.04,20.31,56.996235,0.0,6.241994,45.69147,2516.3892,1557.8738,7977.54,23728.766,17689.326,13367103000.0,
270,Asia,,2007,4092.67,1473.58,529.1,925.04004,2.31,555.15,21.16,50.02,20.45,63.23911,0.0,7.440398,60.313583,2625.0808,1485.0785,8605.575,25784.416,18248.25,14076976000.0,
271,Asia,,2008,4192.48,1513.04,513.97,1055.99,2.8,533.55,32.57,54.88,21.95,71.15207,0.0,8.967247,91.66824,2960.1829,1432.829,9200.066,26500.443,18480.465,14820116000.0,
272,Asia,,2009,4443.62,1587.78,537.54,1032.79,3.81,486.28,50.780003,63.31,23.04,80.0869,0.0,11.514546,141.52359,2858.0,1489.7334,9460.394,27379.117,18629.807,15368629000.0,
273,Asia,,2010,4877.87,1793.69,564.55,1179.3099,5.38,491.90002,78.0,78.89,22.62,91.83977,0.0,16.258396,216.39905,3271.5579,1559.2688,10398.672,28691.03,19729.69,16536730000.0,
274,Asia,,2011,5410.47,1887.15,468.98,1197.8,9.73,582.56,110.32,88.7,22.68,100.99215,0.0,28.537594,303.7643,3292.089,1285.972,11160.103,30863.795,20295.574,17752203000.0,
275,Asia,,2012,5625.66,2005.37,339.27002,1371.39,14.75,623.18,144.19,97.1,23.460001,109.71559,0.0,42.70378,395.06436,3703.8062,912.1578,11738.725,31625.379,21202.186,18466894000.0,
276,Asia,,2013,6050.48,2039.28,339.8,1453.85,29.060001,599.5,185.36,109.74,23.19,121.81989,0.0,79.67569,504.18365,3975.963,917.2199,12044.907,32274.053,21588.268,18720993000.0,
277,Asia,,2014,6319.63,2201.82,370.04,1593.2899,58.57,542.26,211.76,126.590004,25.560001,140.66154,0.0,160.7482,571.7406,4315.1753,982.41174,12535.039,32904.273,21946.367,19068563000.0,
278,Asia,,2015,6241.9,2247.94,416.66003,1666.66,91.189995,536.67,241.43,148.14,27.400002,163.37277,0.0,246.38547,648.8334,4468.981,1100.9365,12983.826,32640.432,22738.826,19206867000.0,
279,Asia,,2016,6476.0503,2358.16,465.36,1725.4,139.95,500.36,313.52,150.37,29.34,166.46243,0.0,370.18268,835.7452,4614.269,1224.2122,13336.904,32643.137,23536.895,19303905000.0,
280,Asia,,2017,6849.6597,2477.21,493.88,1769.9401,217.74,452.22,392.12,176.42,32.14,194.7894,0.0,579.5465,1040.3447,4707.219,1284.937,13976.306,33240.152,24108.035,19839646000.0,
281,Asia,,2018,7338.55,2516.98,554.12,1825.15,310.34998,392.36,466.69998,201.26001,34.989998,232.83195,0.0,821.72736,1232.0375,4788.0337,1428.2195,14723.519,34077.934,24619.21,20437713000.0,
282,Asia,,2019,7466.7397,2516.96,645.71,1926.12,391.66,357.80002,514.70996,228.48001,36.77,260.6604,0.0,1032.6678,1355.1796,5099.429,1658.1254,15092.289,34519.426,24867.578,20894499000.0,
283,Asia,,2020,7431.6,2487.03,656.23004,1983.46,470.94,348.71,578.64,251.35,39.8,285.71262,0.0,1228.2402,1520.194,5202.053,1677.6733,15312.18,34101.305,23417.275,20689746000.0,
284,Asia,,2021,8034.41,2609.55,713.57,1937.1799,572.82,370.67,784.37994,302.36,41.13,336.35724,0.0,1516.7802,2055.6802,5071.185,1833.9404,16249.497,36037.973,24457.223,21688988000.0,
285,Asia Pacific (BP),,1965,,,,,,,,,,1.644,0.0,0.0,0.0,461.55515,0.070937775,56.231968,2780.7314,1932.2678,,
286,Asia Pacific (BP),,1966,,,,,,,,,,1.643,0.0,0.0,0.0,479.9543,1.6571087,62.38925,2931.5122,2202.6782,,
287,Asia Pacific (BP),,1967,,,,,,,,,,1.424,0.0,0.0,0.0,452.02533,1.784797,71.39151,2854.2986,2566.628,,
288,Asia Pacific (BP),,1968,,,,,,,,,,1.577,0.0,0.0,0.0,497.51083,2.9623656,77.81803,2896.7332,2932.8025,,
289,Asia Pacific (BP),,1969,,,,,,,,,,1.608,0.0,0.0,0.0,515.0005,5.1267695,102.600426,3250.1877,3406.3406,,
290,Asia Pacific (BP),,1970,,,,,,,,,,1.776704,0.0,0.0,0.0,534.35754,16.71053,142.32472,3631.1387,3952.283,,
291,Asia Pacific (BP),,1971,,,,,,,,,,1.754611,0.0,0.0,0.0,589.7924,25.625261,170.55856,3886.6707,4395.814,,
292,Asia Pacific (BP),,1972,,,,,,,,,,1.785591,0.0,0.0,0.0,606.5258,30.09737,196.7801,4036.5913,4737.704,,
293,Asia Pacific (BP),,1973,,,,,,,,,,1.834998,0.0,0.0,0.0,573.6903,34.164936,243.52914,4134.1763,5385.284,,
294,Asia Pacific (BP),,1974,,,,,,,,,,2.8156047,0.0,0.0,0.0,644.3416,62.504845,305.92618,4234.7363,5350.234,,
295,Asia Pacific (BP),,1975,,,,,,,,,,2.9736698,0.0,0.0,0.0,687.33514,79.10506,349.8788,4557.451,5319.128,,
296,Asia Pacific (BP),,1976,,,,,,,,,,2.9064,0.0,0.0,0.0,689.7277,105.703476,405.0799,4665.6807,5660.6694,,
297,Asia Pacific (BP),,1977,,,,,,,,,,2.941779,0.0,0.0,0.0,671.34985,96.49886,498.98422,4975.578,5951.206,,
298,Asia Pacific (BP),,1978,,,,,,,,,,3.2368069,0.0,0.0,0.0,700.94366,189.37021,598.111,5219.296,6319.1147,,
299,Asia Pacific (BP),,1979,,,,,,,,,,4.032256,0.0,0.0,0.0,759.89264,233.45268,683.5137,5472.163,6476.1504,,
300,Asia Pacific (BP),,1980,,,,,,,,,,5.492769,0.0,0.0,0.0,808.5805,274.6574,734.6105,5784.006,6096.113,,
301,Asia Pacific (BP),,1981,,,,,,,,,,7.3913007,0.0,0.0,0.0,856.7276,295.15594,744.45795,5975.036,5921.88,,
302,Asia Pacific (BP),,1982,,,,,,,,,,16.27123,0.0,0.0,0.0,835.8438,345.18784,774.53735,6185.4614,5761.0557,,
303,Asia Pacific (BP),,1983,,,,,,,,,,18.387142,0.0,0.0,0.0,885.14923,412.88583,855.2932,6548.081,5803.5933,,
304,Asia Pacific (BP),,1984,,,,,,,,,,20.061474,0.0,0.0,0.0,885.34235,496.60992,1000.5268,7115.33,6033.3076,,
305,Asia Pacific (BP),,1985,651.39935,178.51651,209.94678,320.04462,0.0,332.34506,0.0,,,21.110823,0.0,0.0,0.0,946.36847,595.7271,1087.1436,7676.9263,5978.9233,,
306,Asia Pacific (BP),,1986,715.27875,187.93988,226.16808,328.1591,0.0,323.21588,0.0,,,22.009226,0.0,0.0,0.0,970.3629,641.7553,1186.6627,7972.331,6186.1694,,
307,Asia Pacific (BP),,1987,802.6265,211.32188,266.6734,326.8913,0.0,327.3022,0.0,,,22.329086,0.0,0.0,0.0,966.614,756.6898,1259.7146,8546.454,6384.7847,,
308,Asia Pacific (BP),,1988,871.2099,226.67688,250.91998,361.78625,0.0,374.37756,0.0,,,24.14604,0.0,0.0,0.0,1069.7981,711.9892,1343.3666,9157.78,6938.0767,,
